2026/09/14 16:20:42.427, 13.52, 210, 0, 53, 60.00
2026/09/14 16:20:42.443, 13.55, 210, 0, 53, 60.00
2026/09/14 16:20:42.460, 13.55, 210, 0, 53, 60.00
2026/09/14 16:20:42.476, 13.55, 210, 0, 53, 60.00
2026/09/14 16:20:42.491, 13.55, 210, 0, 53, 60.00
2026/09/14 16:20:42.508, 13.55, 210, 0, 53, 60.00
2026/09/14 16:20:42.523, 13.55, 210, 0, 53, 60.00
2026/09/14 16:20:42.539, 13.59, 210, 1, 53, 60.00
2026/09/14 16:20:42.555, 13.59, 210, 1, 53, 60.00
2026/09/14 16:20:42.572, 13.59, 210, 1, 53, 60.00
2026/09/14 16:20:42.587, 13.59, 210, 1, 53, 60.00
2026/09/14 16:20:42.603, 13.59, 210, 1, 53, 60.00
2026/09/14 16:20:42.619, 13.59, 210, 1, 52, 60.00
2026/09/14 16:20:42.649, 13.65, 210, 1, 52, 60.00
2026/09/14 16:20:42.665, 13.65, 210, 1, 52, 60.00
2026/09/14 16:20:42.681, 13.65, 210, 1, 52, 60.00
2026/09/14 16:20:42.697, 13.65, 210, 1, 52, 60.00
2026/09/14 16:20:42.713, 13.65, 210, 1, 52, 60.00
2026/09/14 16:20:42.728, 13.65, 210, 1, 52, 60.00
2026/09/14 16:20:42.743, 13.67, 210, 1, 52, 60.00
2026/09/14 16:20:42.759, 13.67, 210, 1, 52, 60.00
2026/09/14 16:20:42.774, 13.67, 210, 1, 52, 60.00
2026/09/14 16:20:42.789, 13.67, 210, 1, 52, 60.00
2026/09/14 16:20:42.806, 13.67, 210, 1, 52, 60.00
2026/09/14 16:20:42.821, 13.67, 210, 1, 52, 60.00
2026/09/14 16:20:42.837, 13.71, 210, 1, 52, 60.00
2026/09/14 16:20:42.853, 13.71, 210, 1, 52, 60.00
2026/09/14 16:20:42.869, 13.71, 210, 1, 52, 60.00
2026/09/14 16:20:42.884, 13.71, 210, 1, 52, 60.00
2026/09/14 16:20:42.900, 13.71, 210, 1, 52, 60.00
2026/09/14 16:20:42.915, 13.71, 210, 1, 52, 60.00
2026/09/14 16:20:42.931, 13.71, 210, 1, 52, 60.00
2026/09/14 16:20:42.946, 13.77, 210, 0, 52, 60.00
2026/09/14 16:20:42.962, 13.77, 210, 0, 52, 60.00
2026/09/14 16:20:42.978, 13.77, 210, 0, 52, 60.00
