2026/09/14 16:13:11.304, 13.25, 210, 0, 49, 60.00
2026/09/14 16:13:11.334, 13.25, 210, 0, 49, 60.00
2026/09/14 16:13:11.350, 13.25, 210, 0, 49, 60.00
2026/09/14 16:13:11.366, 13.25, 210, 0, 49, 60.00
2026/09/14 16:13:11.382, 13.27, 210, 0, 49, 60.00
2026/09/14 16:13:11.397, 13.27, 210, 0, 49, 60.00
2026/09/14 16:13:11.413, 13.27, 210, 0, 49, 60.00
2026/09/14 16:13:11.429, 13.27, 210, 0, 49, 60.00
2026/09/14 16:13:11.460, 13.27, 210, 0, 49, 60.00
2026/09/14 16:13:11.476, 13.27, 210, 0, 49, 60.00
2026/09/14 16:13:11.492, 13.27, 210, 0, 49, 60.00
2026/09/14 16:13:11.523, 13.27, 210, 0, 49, 60.00
2026/09/14 16:13:11.538, 13.27, 210, 0, 49, 60.00
2026/09/14 16:13:11.554, 13.27, 210, 0, 49, 60.00
2026/09/14 16:13:11.570, 13.27, 210, 0, 49, 60.00
2026/09/14 16:13:11.585, 13.33, 210, 0, 49, 60.00
2026/09/14 16:13:11.601, 13.33, 210, 0, 49, 60.00
2026/09/14 16:13:11.632, 13.33, 210, 0, 49, 60.00
2026/09/14 16:13:11.662, 13.33, 210, 0, 49, 60.00
2026/09/14 16:13:11.677, 13.32, 210, 0, 49, 60.00
2026/09/14 16:13:11.708, 13.32, 210, 1, 49, 60.00
2026/09/14 16:13:11.723, 13.32, 210, 1, 49, 60.00
2026/09/14 16:13:11.754, 13.32, 210, 1, 49, 60.00
2026/09/14 16:13:11.770, 13.32, 210, 1, 49, 60.00
2026/09/14 16:13:11.785, 13.37, 210, 1, 49, 60.00
2026/09/14 16:13:11.801, 13.37, 210, 1, 49, 60.00
2026/09/14 16:13:11.817, 13.37, 210, 1, 49, 60.00
2026/09/14 16:13:11.832, 13.37, 210, 1, 49, 60.00
2026/09/14 16:13:11.848, 13.37, 210, 1, 49, 60.00
2026/09/14 16:13:11.865, 13.37, 210, 1, 49, 60.00
2026/09/14 16:13:11.880, 13.35, 210, 1, 49, 60.00
2026/09/14 16:13:11.912, 13.35, 210, 1, 49, 60.00
2026/09/14 16:13:11.927, 13.35, 210, 1, 49, 60.00
2026/09/14 16:13:11.943, 13.35, 210, 1, 49, 60.00
2026/09/14 16:13:11.975, 13.35, 210, 1, 49, 60.00
2026/09/14 16:13:12.005, 13.47, 210, 1, 49, 60.00
2026/09/14 16:13:12.020, 13.47, 210, 1, 49, 60.00
2026/09/14 16:13:12.036, 13.47, 210, 1, 49, 60.00
2026/09/14 16:13:12.051, 13.47, 210, 1, 49, 60.00
2026/09/14 16:13:12.067, 13.47, 210, 1, 49, 60.00
2026/09/14 16:13:12.082, 13.47, 210, 0, 49, 60.00
2026/09/14 16:13:12.098, 13.47, 210, 0, 49, 60.00
2026/09/14 16:13:12.114, 13.47, 210, 0, 49, 60.00
2026/09/14 16:13:12.130, 13.47, 210, 0, 49, 60.00
2026/09/14 16:13:12.146, 13.47, 210, 0, 49, 60.00
2026/09/14 16:13:12.162, 13.47, 210, 0, 49, 60.00
2026/09/14 16:13:12.193, 13.53, 210, 0, 49, 60.00
2026/09/14 16:13:12.224, 13.53, 210, 0, 49, 60.00
2026/09/14 16:13:12.240, 13.53, 210, 0, 49, 60.00
2026/09/14 16:13:12.255, 13.53, 210, 0, 49, 60.00
2026/09/14 16:13:12.271, 13.53, 210, 0, 49, 60.00
2026/09/14 16:13:12.286, 13.64, 210, 2, 49, 60.00
2026/09/14 16:13:12.301, 13.64, 210, 2, 49, 60.00
2026/09/14 16:13:12.317, 13.64, 210, 2, 49, 60.00
2026/09/14 16:13:12.333, 13.64, 210, 2, 49, 60.00
2026/09/14 16:13:12.349, 13.64, 210, 2, 49, 60.00
2026/09/14 16:13:12.364, 13.64, 210, 2, 49, 60.00
2026/09/14 16:13:12.381, 13.72, 210, 2, 49, 60.00
2026/09/14 16:13:12.396, 13.72, 210, 2, 49, 60.00
2026/09/14 16:13:12.427, 13.72, 210, 2, 49, 60.00
2026/09/14 16:13:12.443, 13.72, 210, 2, 49, 60.00
2026/09/14 16:13:12.458, 13.72, 210, 2, 49, 60.00
2026/09/14 16:13:12.474, 13.72, 210, 2, 49, 60.00
2026/09/14 16:13:12.490, 13.74, 210, 0, 49, 60.00
2026/09/14 16:13:12.505, 13.74, 210, 0, 49, 60.00
2026/09/14 16:13:12.521, 13.74, 210, 0, 49, 60.00
2026/09/14 16:13:12.537, 13.74, 210, 0, 49, 60.00
2026/09/14 16:13:12.552, 13.74, 210, 0, 49, 60.00
2026/09/14 16:13:12.567, 13.74, 210, 0, 49, 60.00
2026/09/14 16:13:12.583, 13.76, 210, 0, 49, 60.00
2026/09/14 16:13:12.599, 13.76, 210, 0, 49, 60.00
2026/09/14 16:13:12.614, 13.76, 210, 0, 49, 60.00
2026/09/14 16:13:12.630, 13.76, 210, 0, 49, 60.00
2026/09/14 16:13:12.659, 13.76, 210, 0, 49, 60.00
2026/09/14 16:13:12.674, 13.76, 210, 0, 49, 60.00
2026/09/14 16:13:12.690, 13.72, 210, 0, 49, 60.00
2026/09/14 16:13:12.705, 13.72, 210, 0, 49, 60.00
2026/09/14 16:13:12.736, 13.72, 210, 0, 49, 60.00
2026/09/14 16:13:12.751, 13.72, 210, 0, 49, 60.00
2026/09/14 16:13:12.767, 13.72, 210, 0, 49, 60.00
2026/09/14 16:13:12.783, 13.78, 210, 0, 49, 60.00
2026/09/14 16:13:12.798, 13.78, 210, 0, 49, 60.00
2026/09/14 16:13:12.814, 13.78, 210, 0, 49, 60.00
2026/09/14 16:13:12.830, 13.78, 210, 0, 49, 60.00
2026/09/14 16:13:12.845, 13.78, 210, 0, 49, 60.00
2026/09/14 16:13:12.861, 13.78, 210, 0, 49, 60.00
2026/09/14 16:13:12.893, 13.78, 210, 2, 49, 60.00
2026/09/14 16:13:12.908, 13.78, 210, 2, 49, 60.00
2026/09/14 16:13:12.924, 13.78, 210, 2, 49, 60.00
2026/09/14 16:13:12.940, 13.78, 210, 2, 49, 60.00
2026/09/14 16:13:12.955, 13.78, 210, 2, 49, 60.00
2026/09/14 16:13:12.970, 13.78, 210, 2, 49, 60.00
2026/09/14 16:13:12.986, 13.80, 210, 2, 49, 60.00
